"id","common_name_crop","species_name","species_name_taxonstand_","species_name_","genus","sps","family","order","gf","wild_progenitor","sources_wild_progenitor","minimum_time_cultivation","minimum_time_domestication","sources_minimum_time_cultivation_domestication","filter_data_antiquity","use_food","use_animal_feed","use","use_primary","sources_use","number_gbif_records","filter_ocurr_gbif","sd_longitude","sd_latitude","mode_ecoreg_code","biogeografic_realm","mode_ecoreg_name","mode_ecoreg_centroid_lon","mode_ecoreg_centroid_lat","median_BIO1","median_BIO2","median_BIO3","median_BIO4","median_BIO5","median_BIO6","median_BIO7","median_BIO8","median_BIO9","median_BIO10","median_BIO11","median_BIO12","median_BIO13","median_BIO14","median_BIO15","median_BIO16","median_BIO17","median_BIO18","median_BIO19","cv_BIO1","cv_BIO2","cv_BIO3","cv_BIO4","cv_BIO5","cv_BIO6","cv_BIO7","cv_BIO8","cv_BIO9","cv_BIO10","cv_BIO11","cv_BIO12","cv_BIO13","cv_BIO14","cv_BIO15","cv_BIO16","cv_BIO17","cv_BIO18","cv_BIO19"
384,"Monarch_rosemallow","Hibiscus radiatus","Hibiscus_radiatus_Cav.","Hibiscus_radiatus","Hibiscus","radiatus","Malvaceae","Malvales","herb","Hibiscus_cannabinus_L.,Hibiscus_surattensis_L.","90",NA,NA,NA,0,1,0,"shoot","shoot",90,27,1,12.88164256,11.10589581,"IM0137","Indo_malay","Northern Indochina Subtropical Forests",100.7283,22.185,259,80,72,947,321,202,107,258,257,273,249,1762,301,15,69,803,74,569,115,11.40145336,20.80549936,24.91992039,87.49817608,6.418574443,32.39795956,36.44782066,7.568851094,18.66612576,6.572106287,20.56872698,40.63649676,35.56748499,114.4935617,43.46994813,32.25871007,104.2650757,49.83327951,98.24887777
385,"Roselle","Hibiscus sabdariffa","Hibiscus_sabdariffa_L.","Hibiscus_sabdariffa","Hibiscus","sabdariffa","Malvaceae","Malvales","herb","Hibiscus_asper_Hook.f.,Hibiscus_mechowii_Garcke","90",NA,NA,NA,0,1,0,"multifood_rep&veg","shoot",128,43,1,6.466939564,7.279778139,"AT0704","Afrotropic","Central Zambezian Miombo Woodlands",28.63617065,-9.57855123,224,122,58,2287,321,95,215,235,189,248,188,1120,221,0,103,635,0,216,5,9.193234812,12.41802042,9.53721707,37.86830525,8.627386777,31.04875724,17.78967864,7.241391219,15.24721236,9.07674909,13.81973692,24.11083075,23.10267138,363.6210268,13.46895264,24.82767322,294.9258756,49.79391108,247.1126669
386,"Barley","Hordeum vulgare","Hordeum_vulgare_L.","Hordeum_vulgare","Hordeum","vulgare","Poaceae","Poales","graminoid","Hordeum_spontaneum_K.Koch","1,3,4",12000,10000,"4",1,1,1,"food&forage","forage",4,12,1,14.08206207,1.94596487,"PA1201","Palearctic","Aegean And Western Turkey Sclerophyllous And Mixed Forests",24.78298,38.75704,175,81,31.5,5915.5,312.5,67.5,249,105.5,252.5,254.5,104,607.5,131.5,1,89,346.5,7.5,10.5,306,8.361369812,36.00566356,11.31299747,24.83730556,12.43797692,101.8589982,27.94069149,24.83034602,6.542525731,6.687108464,39.89001102,34.94859429,41.29680256,138.5248033,21.16316182,41.4137136,99.41725416,85.70535531,41.99486078
387,"Tsi","Houttuynia cordata","Houttuynia_cordata_Thunb.","Houttuynia_cordata","Houttuynia","cordata","Saururaceae","Piperales","herb","Houttuynia_cordata_Thunb.","90",NA,NA,NA,0,1,0,"shoot","shoot",90,271,1,13.71465889,4.529419629,"PA0440","Palearctic","Taiheiyo Evergreen Forests",134.68922,34.36095476,142,90,29,7618,294,-12.5,310.5,220,53,238,44,1658,248,54,44,645.5,181.5,627,182,21.64809801,14.33682638,22.04881256,20.38279361,7.785835128,539.343996,14.53448761,18.07041928,73.19359215,9.218371654,89.22425934,25.81055818,32.08039023,55.01886039,33.31232423,30.50555936,52.29754842,27.74183988,61.24143164
388,"Japanese_raisin_tree","Hovenia dulcis","Hovenia_dulcis_Thunb.","Hovenia_dulcis","Hovenia","dulcis","Rhamnaceae","Rosales","woody","Hovenia_dulcis_Thunb.","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,117,1,1.977903556,1.089649336,"PA0440","Palearctic","Taiheiyo Evergreen Forests",134.68922,34.36095476,136,91,29,7788,294,-27,319,217,45,237,37,1635,218,54,42,589,180,586,181,13.61319033,9.571824534,6.908087643,6.852929602,4.136938482,87.97270777,5.196722411,18.83481463,61.13854418,5.683836709,73.52196758,16.40940925,13.24550894,45.09128077,22.52039342,12.93508441,40.48888956,13.42250151,65.26993126
389,"Hop","Humulus lupulus","Humulus_lupulus_L.","Humulus_lupulus","Humulus","lupulus","Cannabaceae","Rosales","herb","Humulus_lupulus_L.","4",1300,1300,"4",1,0,0,"fruit_flower","fruit_flower",4,499,1,24.72965061,5.362805744,"PA0436","Palearctic","Sarmatic Mixed Forests",31.84112072,56.67710812,86,77,29,6620,220,-32,262,146,25,166,2,695,75,38,21,216,128,201,148,26.98389077,20.28612149,14.23100886,17.11077619,11.53908771,93.87662628,16.96692777,29.95330103,154.9071989,11.54787856,1150.655279,24.47434566,25.59738536,28.77111097,36.87338235,25.84428943,28.18626146,22.25341145,31.76493391
390,"Leheti_bon","Hydrolea zeylanica","Hydrolea_zeylanica_(L.)_Vahl","Hydrolea_zeylanica","Hydrolea","zeylanica","Hydroleaceae","Solanales","herb","Hydrolea_zeylanica_(L.)_Vahl","90",NA,NA,NA,0,1,0,"shoot","shoot",90,226,1,33.36072338,15.91394125,"AA0704","Australasia","Carpentaria Tropical Savanna",139.2576556,-17.49243842,265,119,56,3101,357,146,220,283,229,294,225,1045,260,2,111,649,8,397,10,8.625962457,20.08447091,16.69336735,41.26407761,7.735107744,23.94738152,21.14380501,7.073355264,15.28060031,6.462701647,15.72086028,38.82666019,26.79054805,214.3363265,22.39446581,27.74586863,191.0590671,46.58110832,210.6768309
391,"Dragonfruit_","Hylocereus undatus","Hylocereus_undatus_(Haw.)_Britton_&_Rose","Hylocereus_undatus","Hylocereus","undatus","Cactaceae","Caryophyllales","woody","Hylocereus_undatus_(Haw.)_Britton_&_Rose","4",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",128,255,1,13.68293139,9.604092445,"NT0235","Neotropic","Yucatan Dry Forests",-89.216534,20.45296084,238,116,66,1933,323,149,179,246,220,256,212,1173,212,19,78,557,72,316,92,12.38813791,19.99290719,13.24898994,44.98509877,8.570567632,29.41593028,21.43743036,12.63863258,15.92015876,11.45016813,15.22727161,45.49466823,41.52774679,96.46280463,29.27910105,43.17316985,92.11881926,41.8298585,122.7910126
392,"Pignut","Hyptis suaveolens","Hyptis_suaveolens_(L.)_Poit.","Hyptis_suaveolens","Hyptis","suaveolens","Lamiaceae","Lamiales","herb","Hyptis_suaveolens_(L.)_Poit.","90",NA,NA,NA,0,1,0,"shoot","shoot",90,29,1,23.10048602,12.9911884,"NT0228","Neotropic","Sinaloan Dry Forests",-106.598975,24.30222964,249,128,62,2111,341,151.5,180,272,245.5,279,214.5,854.5,201.5,2.5,104,561,15,338,75.5,5.702327025,18.20080466,13.2881605,56.42745695,6.299575223,21.46590348,22.91940557,6.255953034,8.216688431,5.546220413,12.04869895,39.65248365,33.49738144,192.2079349,25.61550849,30.02031382,164.5859743,39.94189101,129.1747306
393,"Yerba_mate","Ilex paraguariensis","Ilex_paraguariensis_A.St.-Hil.","Ilex_paraguariensis","Ilex","paraguariensis","Aquifoliaceae","Aquifoliales","woody","Ilex_paraguariensis_A.St.-Hil.","90",488,311,"92",1,1,0,"shoot","shoot",128,171,1,2.571379923,2.291464902,"NT0101","Neotropic","Araucaria Moist Forests",-51.22048363,-26.42877568,171,109,56,2900,263,72,191,201,139,205,134,1653,200,92,24,544,297,537,324,9.375611698,13.33863133,7.623873994,14.95020913,7.617992098,23.27345632,10.45753584,12.54353567,16.05707472,8.306815527,12.20329477,13.0891231,18.09865441,32.60734765,57.87641497,17.89983679,32.39675685,16.43003341,30.0867591
394,"Star_anise","Illicium verum","Illicium_verum_Hook.f.","Illicium_verum","Illicium","verum","Schisandraceae","Austrobaileyales","woody","Illicium_verum_Hook.f.","4",3000,500,"4",1,1,0,"fruit_flower","fruit_flower",4,150,1,2.992320511,1.354313718,"IM0149","Indo_malay","South China-Vietnam Subtropical Evergreen Forests",109.6318815,22.22267464,214,84,37,5218,315,85,227,268,155,274,138,1462,252,23,74,691,85,688.5,91,14.53026234,11.9999882,13.53803299,14.22127411,10.66699558,45.65630419,8.744547444,12.21606266,23.30528034,12.12172069,23.19544335,26.18523634,31.17181106,40.63417736,11.94104722,30.65854492,36.22916684,30.08440522,43.92771959
395,"Ice_cream_bean","Inga edulis","Inga_edulis_Mart.","Inga_edulis","Inga","edulis","Fabaceae","Fabales","woody","Inga_edulis_Mart.","26",8000,NA,"26",1,1,0,"fruit_flower","fruit_flower",90,361,1,14.52379941,10.77863559,"NT0109","Neotropic","Cauca Valley Montane Forests",-75.96087446,4.88486201,233,100,80,464,302,157,117,241,225,247,217,1943,287,64,45,752,253,462,533,15.43658456,16.65147459,15.34513012,85.90122897,12.71551221,25.19348558,22.74714699,14.60429561,18.22707788,14.70053867,17.74397336,37.32579114,33.93420556,69.04039447,41.3666526,35.32726467,63.8280679,42.02466445,72.02089709
396,"Pacay","Inga feuilleei","Inga_feuilleei_DC.","Inga_feuilleei","Inga","feuilleei","Fabaceae","Fabales","woody","Inga_feuilleei_DC.","128",NA,NA,NA,0,1,0,"multifood_rep","fruit_flower",131,65,1,5.366352066,6.727573686,"NT0121","Neotropic","Eastern Cordillera Real Montane Forests",-78.4833108,-2.75536578,198,115,79,658,264,132,140,206,193,206,192,952,175,16,64,481,71,346,89,23.8330724,16.28030682,9.939429604,68.07057554,16.34143681,47.63690058,19.45976781,23.36774407,26.04117165,22.77798338,26.29597442,71.83873969,54.41235141,131.8469821,46.52837843,56.56977697,119.6624029,65.07209105,136.946413
397,"Guama","Inga laurina","Inga_laurina_(Sw.)_Willd.","Inga_laurina","Inga","laurina","Fabaceae","Fabales","woody","Inga_laurina_(Sw.)_Willd.","90",3000,NA,"90",1,1,1,"food&forage","fruit_flower",90,331,1,15.19093737,10.15459343,"NT0103","Neotropic","Bahia Coastal Forests",-39.93031054,-16.7626271,247,93,69,1116,309,183,123,248,248,261,232,1681,280,40,54,741,154,337,389,8.40650721,21.87460516,12.1232606,53.13094218,7.107877202,17.3480691,22.8670274,7.726332098,11.37708803,7.120339937,11.17279442,43.54466137,38.14484207,86.35451619,37.7542403,38.51609014,83.64958999,53.57722487,85.16648335
398,"Tahitian_chestnut","Inocarpus fagifer","Inocarpus_fagifer_(Parkinson)_Fosberg","Inocarpus_fagifer","Inocarpus","fagifer","Fabaceae","Fabales","woody","Inocarpus_fagifer_(Parkinson)_Fosberg","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,170,1,80.53035986,8.911348688,"AA0126","Australasia","Vanuatu Rain Forests",167.614252,-15.90075944,251,70,75,801,299,207,99,260,238,260,238,2335,316,103,35,860,373,762,383,6.43610929,12.94739828,17.22993117,66.40314599,4.34123249,10.72204973,16.78978595,4.352521355,9.231153411,4.57021207,9.249947489,40.19402378,31.1324217,57.31936389,38.70602734,32.44252361,56.67095653,28.32169192,71.82749287
399,"Kangkong_water_spinach","Ipomoea aquatica","Ipomoea_aquatica_Forssk.","Ipomoea_aquatica","Ipomoea","aquatica","Convolvulaceae","Solanales","herb","Ipomoea_aquatica_Forssk.","4",1800,1800,"4",1,1,1,"food&forage","shoot",128,117,1,15.49853712,15.07411112,"IM0172","Indo_malay","Taiwan Subtropical Evergreen Forests",120.9828881,23.85359265,241.5,81,47,3166.5,317.5,151,171,277,213.5,277,196,1885,363.5,15,84,1007,52,807.5,89,8.677640202,17.53532268,31.47267463,56.25285326,6.104193833,23.41214468,23.29775195,5.260979167,15.41186254,4.780070692,18.62365115,35.24068864,26.46977279,140.0972983,37.52099374,23.83963407,135.2921813,46.9480359,143.4503058
400,"Potato_sweet","Ipomoea batatas","Ipomoea_batatas_(L.)_Lam.","Ipomoea_batatas","Ipomoea","batatas","Convolvulaceae","Solanales","herb","Ipomoea_trifida_(Kunth)_G._Don","1,3,4",10000,4500,"4",1,1,1,"food&forage","root",4,402,1,8.542356998,5.621573731,"NT0209","Neotropic","Central American Dry Forests",-87.48903857,13.27433402,255,108,74,829,334.5,181,145,256,251,270,241,1668,331.5,6,85,861,23,311.5,266,9.692430341,15.21312482,12.77030674,95.82903674,6.767049094,25.20918329,27.27909211,9.882288069,14.26081619,8.025217681,15.82119739,47.69846575,38.17430758,180.2116638,23.95771373,38.84154307,160.2175535,49.30946766,93.02134221
401,"Morning_glory","Ipomoea eriocarpa","Ipomoea_eriocarpa_R._Br.","Ipomoea_eriocarpa","Ipomoea","eriocarpa","Convolvulaceae","Solanales","herb","Ipomoea_eriocarpa_R._Br.","90",NA,NA,NA,0,1,1,"food&forage","shoot",131,483,1,70.58774783,13.64063562,"AT0707","Afrotropic","Guinean Forest-Savanna Mosaic",-1.44104815,8.87510659,269,128,60,1903,359,165,196,276,242,285,236,877,269,1,109,666,6,275,8,6.450749683,14.45037925,12.17160567,47.72312202,7.483774622,18.82155631,21.00757831,7.136917814,11.25809002,7.151893139,10.3787603,31.25732265,21.2502931,241.078408,21.50134739,22.34174879,208.9321406,48.32321271,187.5238033
402,"na","Ipomoea mammosa","Ipomoea_mammosa_Choisy","Ipomoea_mammosa","Ipomoea","mammosa","Convolvulaceae","Solanales","herb","Ipomoea_mammosa_Choisy","90",NA,NA,NA,0,1,0,"root","root",90,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
403,"Dika","Irvingia gabonensis","Irvingia_gabonensis_(Aubry-Lecomte_ex_O'Rorke)_Baill.","Irvingia_gabonensis","Irvingia","gabonensis","Irvingiaceae","Malpighiales","woody","Irvingia_gabonensis_(Aubry-Lecomte_ex_O'Rorke)_Baill.","90",2500,20,"4",1,1,1,"food&forage","fruit_flower",128,407,1,5.399149838,2.935707361,"AT0102","Afrotropic","Atlantic Equatorial Coastal Forests",10.79442961,-0.29532004,258,86,73,974,318,207,115,257,258,269,244,1967,379,12,62,904,72,483,340,5.580029733,13.55879138,5.974446886,23.21671571,5.598959964,8.878964616,14.44913433,6.5576786,7.609922895,6.149860647,5.367287094,35.70030156,31.76073645,91.03015726,15.65411795,34.76952984,69.5391059,43.86563994,91.71371941
404,"Sumpweed","Iva annua","Iva_annua_L.","Iva_annua","Iva","annua","Asteraceae","Asterales","herb","Iva_annua_L.","90",5000,4000,"4",1,1,0,"seed","seed",4,401,1,3.772898103,2.969229787,"NA0805","Nearctic","Crosstimbers And Southern Tallgrass Prairie",-96.89387252,33.29338875,185,124,36,7814,348,8,347,228,97,279,82,961,128,47,31,325,172,226,172,14.29994187,8.56309247,8.639189358,14.74487909,3.725525745,984.3931422,11.97522494,17.38356866,61.98958517,5.033925745,51.72100174,20.44597388,13.13485461,33.37171593,33.95534127,14.65892056,31.61887797,28.66314937,41.88229459
405,"Creeping_false_holly","Jaltomata procumbens","Jaltomata_procumbens_(Cav.)_J.L.Gentry","Jaltomata_procumbens","Jaltomata","procumbens","Solanaceae","Solanales","herb","Jaltomata_procumbens_(Cav.)_J.L.Gentry","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,448,1,8.408476349,5.734607576,"NT0167","Neotropic","Talamancan Montane Forests",-82.96950385,9.29946136,173,131,71,1443,273,83,185,186,165,194,151,1293,280,10,83,757,42,380,71,22.4797746,23.42226761,11.13208307,67.74376775,19.03768905,58.61489199,31.63031997,21.69277163,24.67863097,21.5757068,27.44884602,59.21232393,45.19773827,125.3113708,25.61234694,45.41864413,116.1891011,51.62510125,116.5291178
406,"Sampaguita","Jasminum sambac","Jasminum_sambac_(L.)_Aiton","Jasminum_sambac","Jasminum","sambac","Oleaceae","Lamiales","woody","Jasminum_sambac_(L.)_Aiton","128",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",128,5,1,7.285515487,3.710844132,"IM0203","Indo_malay","Chhota-Nagpur Dry Deciduous Forests",85.44635522,23.6260863,265,109,41,4314,384,123,261,284,205,302,201,1578,376,4,98,1019,25,302,36,22.20937907,12.93248271,11.79946137,32.28369065,17.59340624,65.79428851,21.06174616,14.04343975,35.02133377,16.65568428,34.77964919,38.25361318,64.39370412,57.33408438,19.75414901,54.39027934,61.95720924,64.00491555,64.15862933
407,"Jatrofa","Jatropha curcas","Jatropha_curcas_L.","Jatropha_curcas","Jatropha","curcas","Euphorbiaceae","Malpighiales","woody","Jatropha_curcas_L.","33",4250,1500,"33",1,1,1,"food&forage","seed",128,131,1,28.01293448,15.5125764,"NT0228","Neotropic","Sinaloan Dry Forests",-106.598975,24.30222964,248,100,68,1217,323,167,155,252,243,267,226,1281,241,9,83,655,34,315,112,8.470186232,25.76080978,13.6155998,62.62959594,7.136270914,23.2532069,29.49429721,10.17110394,11.28988717,8.689375423,11.91334051,51.54114262,39.297704,116.5169841,33.98349489,38.86889773,110.4995549,47.19389564,118.422178
408,"Physic_nut","Jatropha multifida","Jatropha_multifida_L.","Jatropha_multifida","Jatropha","multifida","Euphorbiaceae","Malpighiales","woody","Jatropha_multifida_L.","90",NA,NA,NA,0,1,0,"shoot","shoot",90,97,1,16.50964502,16.32931152,"NT0150","Neotropic","Alto Parana Atlantic Forests",-51.87624,-23.49076,244.5,99,72,1149.5,307,179.5,133,257.5,238.5,266,229,1451,210,37,54,590,135,353,202.5,11.7556571,19.8229144,13.69045121,68.99876006,8.167122197,25.79396384,25.46139067,10.5908754,15.47329644,10.35705536,15.59492652,34.21941326,39.04579392,59.79961421,36.62247837,37.48797974,56.32923823,40.0575042,82.32548278
409,"Japanese_walnut","Juglans ailanthifolia","Juglans_ailanthifolia_Carrière","Juglans_ailanthifolia","Juglans","ailanthifolia","Juglandaceae","Fagales","woody","Juglans_ailanthifolia_Carrière","90",NA,NA,NA,0,1,0,"seed","seed",128,126,1,2.95595793,2.649165056,"PA0440","Palearctic","Taiheiyo Evergreen Forests",134.68922,34.36095476,120,92.5,28,8303,287,-49,336.5,212,25,225,14,1577,215.5,59,45,587.5,196,583,197.5,27.64049748,10.82716446,9.134368468,6.816169372,9.654451823,71.25473287,6.117876583,20.89546052,262.203213,11.84504407,1378.388782,19.85646527,18.97033767,43.1723238,21.21316801,18.11642078,39.97112989,17.6322142,62.78072735
410,"Hinds_black_walnut","Juglans hindsii","Juglans_hindsii_Jeps._ex_R.E._Sm.","Juglans_hindsii","Juglans","hindsii","Juglandaceae","Fagales","woody","Juglans_hindsii_Jeps._ex_R.E._Sm.","90",NA,NA,NA,0,1,0,"seed","seed",90,473,1,1.953017571,2.451139026,"NA1202","Nearctic","California South Coast",-117.0096294,32.88919392,161,145,51,5053,324,37,300,112,226,229,103,444,92,2,84,246,10,15,242,9.859622816,10.99110409,9.043031729,23.12066807,9.397865282,63.51145114,15.91630329,25.96222342,7.90108327,7.502340143,25.32463004,47.03576787,45.35132984,69.99699635,6.33328736,43.33106846,55.09802468,47.24526156,45.5604584
411,"Colombian_walnut","Juglans honorei","Juglans_honorei_Dode","Juglans_honorei","Juglans","honorei","Juglandaceae","Fagales","woody","Juglans_honorei_Dode","90",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
412,"Black_walnut","Juglans nigra","Juglans_nigra_L.","Juglans_nigra","Juglans","nigra","Juglandaceae","Fagales","woody","Juglans_nigra_L.","90",NA,NA,NA,0,1,0,"seed","seed",90,475,1,7.451786269,3.940007109,"NA0404","Nearctic","Great Lakes",-84.18464559,45.10082121,105,116,31,8804,292,-75,362,204,-11,220,-13,977,108,59,16,305,194,294,197,31.29529542,10.52688801,16.61831111,13.15261457,8.16100182,65.73485798,8.376926022,24.9874852,569.177741,11.27640245,757.8790521,17.34822107,16.92642615,32.41242109,55.51258375,14.36458022,29.62254536,15.61448951,34.82351412
413,"Walnut","Juglans regia","Juglans_regia_L.","Juglans_regia","Juglans","regia","Juglandaceae","Fagales","woody","Juglans_regia_L.","3,41",9000,4000,"4",1,1,1,"food&forage","fruit_flower",4,10,1,18.04609424,2.197093291,"PA1210","Palearctic","Illyrian Deciduous Forests",18.08363036,42.32984169,113.5,90,31,6971.5,265,-24,283.5,99,31.5,206,20,740,98,35,23.5,270,111,153,212.5,21.14387022,17.26727339,11.22167215,18.85386552,5.792605203,208.7099721,16.45610904,48.41974104,119.3275518,9.338060171,191.2048029,42.07668838,43.03460351,49.56392951,69.03064258,45.0436495,49.82582455,46.90501869,57.02418214
414,"Kencur","Kaempferia galanga","Kaempferia_galanga_L.","Kaempferia_galanga","Kaempferia","galanga","Zingiberaceae","Zingiberales","herb","Kaempferia_galanga_L.","90",NA,NA,NA,0,1,0,"multifood_veg","root",128,19,1,3.310671601,7.229000357,"IM0149","Indo_malay","South China-Vietnam Subtropical Evergreen Forests",109.6318815,22.22267464,228,87,50,3690,320,117,203,274,166,282,160,1820,308,27,74,835,99,618,130,12.43692596,15.36024098,36.56411604,67.22450132,7.727938775,39.29679113,26.15821427,8.859588834,25.80177375,9.107610853,28.00450387,25.39897217,28.36644484,113.3069545,25.35376441,29.28129858,101.9026478,49.476998,130.8899648
415,"Blackhorm","Kaempferia rotunda","Kaempferia_rotunda_L.","Kaempferia_rotunda","Kaempferia","rotunda","Zingiberaceae","Zingiberales","herb","Kaempferia_rotunda_L.","90",NA,NA,NA,0,1,0,"multifood_veg","root",128,27,1,2.834020806,4.155079199,"IM0119","Indo_malay","Kayah-Karen Montane Rain Forests",98.30217708,18.26995792,239,108,51,2314,332,139,224,246,220,260,216,1314,267,5,82,700,28,313,50,20.15921458,12.41558032,10.78348296,42.7341633,15.30289625,50.89444259,11.28668677,10.69651441,33.93526519,13.58550703,32.72157193,28.27237841,38.60719513,65.42905015,11.80045122,38.02327851,51.05905654,50.06321226,59.08190265
416,"Hyacinth_bean","Lablab purpureus","Lablab_purpureus_(L.)_Sweet","Lablab_purpureus","Lablab","purpureus","Fabaceae","Fabales","herb","Lablab_purpureus_subsp._uncinatus_Verdc.","3,4",5200,5000,"4",1,1,1,"food&forage","seed",128,299,1,8.318742595,10.01551345,"AT0202","Afrotropic","Madagascar Dry Deciduous Forests",46.35378237,-16.92240627,207,117,63,2371,286,111,188,220,180,224,172,1080,181,12,76,471,48,407,50,18.03533453,21.1788573,13.17462446,45.60245999,12.35272079,54.76883415,25.85129996,15.56693823,26.78296156,14.03980176,26.59754661,33.14844261,46.44125938,94.04422645,34.03118594,42.96414906,91.71199412,47.73020548,118.7026665
417,"Indian_lettuce","Lactuca indica","Lactuca_indica_L.","Lactuca_indica","Lactuca","indica","Asteraceae","Asterales","herb","Lactuca_indica_L.","90",NA,NA,NA,0,1,1,"food&forage","shoot",125,67,1,29.29923057,19.69314063,"PA0440","Palearctic","Taiheiyo Evergreen Forests",134.68922,34.36095476,145,90,29,7408,296.5,-13.5,309,220,51,242,51,1683,222,56,42,606.5,184.5,604.5,186,26.46679614,13.18951234,28.04737722,29.03531869,5.748996617,1896.08013,22.89360726,8.361755701,102.6306407,8.456840316,102.1124663,18.08929379,22.67340669,25.51755643,21.13722976,20.11092525,25.25074654,14.95599877,29.28365708
418,"Lettuce","Lactuca sativa","Lactuca_sativa_L.","Lactuca_sativa","Lactuca","sativa","Asteraceae","Asterales","herb","Lactuca_serriola_L.","1,4,11",7500,4500,"4,11",1,1,0,"multifood_veg","shoot",128,123,1,6.81250396,3.648113605,"PA0445","Palearctic","Western European Broadleaf Forests",8.24354512,48.41049219,107,95,34,6419,251,-12,265,163,32,185,26,704,88,40,25,227,130,205,143,20.70964024,9.344654441,8.275070369,6.438794341,9.379568247,204.4795964,5.280043778,18.28153434,120.0873189,11.23003882,90.26256474,17.28930648,20.44465119,35.30889914,67.83295371,20.74196168,35.04334599,33.8943519,36.87627713
419,"Bottle_gourd","Lagenaria siceraria","Lagenaria_siceraria_(Molina)_Standl.","Lagenaria_siceraria","Lagenaria","siceraria","Cucurbitaceae","Cucurbitales","herb","Lagenaria_siceraria_(Molina)_Standl.","1,3,4,50",15000,10000,"4,50",1,1,0,"multifood_rep","fruit_flower",128,138,1,9.072263233,6.622654702,"AT0722","Afrotropic","West Sudanian Savanna",-0.93016892,11.85690563,263,112,68,1394,356,191,154,255,265.5,287,244,1160,246,5,76,604,28,220.5,393,8.270168024,20.21158838,7.02255694,31.55898173,9.081563206,16.19584982,24.3411612,7.347836594,10.84193351,8.565511963,9.713356055,20.88088272,23.00779011,138.8619674,25.74424081,19.71576167,116.6541696,59.09677837,52.24596284
420,"Langsat","Lansium parasiticum","Lansium_parasiticum_(Osbeck)_K.C.Sahni_&_Bennet","Lansium_parasiticum","Lansium","parasiticum","Meliaceae","Sapindales","woody","Lansium_parasiticum_(Osbeck)_K.C.Sahni_&_Bennet","128",NA,NA,NA,0,1,0,"fruit_flower","fruit_flower",90,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,"Red_vetchling","Lathyrus cicera","Lathyrus_cicera_L.","Lathyrus_cicera","Lathyrus","cicera","Fabaceae","Fabales","herb","Lathyrus_cicera_L.","90",8000,8000,"46",1,1,0,"seed","seed",90,492,1,9.234991608,2.180767925,"PA1215","Palearctic","Northeastern Spain And Southern France Mediterranean Forests",3.43348924,42.69387138,136,101,37,5832,284,13,268,129,213,213,62,603,81,19,31,219,85,98,185,13.43098846,10.15459861,7.396392084,10.40568335,6.591103843,140.315938,9.04290947,28.51067812,25.4028355,7.690376795,37.40859304,24.03964641,26.17350834,54.84391267,34.84370024,27.66899021,43.34790008,37.43539424,41.93600892
422,"Pale_pea","Lathyrus ochrus","Lathyrus_ochrus_(L.)_DC.","Lathyrus_ochrus","Lathyrus","ochrus","Fabaceae","Fabales","herb","Lathyrus_ochrus_(L.)_DC.","90",NA,NA,NA,0,1,1,"food&forage","seed",90,334,1,15.12489579,3.444213484,"PA1221","Palearctic","Southwest Iberian Mediterranean Sclerophyllous And Mixed Forests",-7.31381898,38.1661275,162,85,39,5104,284.5,69,226,122,220,222,106,683,103.5,4,62,298,31,37,254,12.36721169,16.8383871,12.46867803,17.44448131,9.050142498,38.12735891,14.25782875,14.02883107,9.8958874,8.780055968,23.59484833,21.68719602,29.13030261,122.6565138,40.02677869,26.2264132,91.09342155,83.48968352,32.39603736
423,"Grass_pea_common_chickling","Lathyrus sativus","Lathyrus_sativus_L.","Lathyrus_sativus","Lathyrus","sativus","Fabaceae","Fabales","herb","Lathyrus_gorgoni_Parl.,Lathyrus_sativus_L.,Lathyrus_cicera_L.","3,12",8000,8000,"46",1,1,0,"seed","seed",90,992,1,17.4554014,3.857333874,"PA1207","Palearctic","Eastern Mediterranean Conifer-Sclerophyllous-Broadleaf Forests",37.42596125,35.80179351,148.5,101,37,5842.5,296,26,265.5,118,223,226,72.5,621,97,11,43,253,59,76,206,20.19545689,12.31123183,10.51416145,13.52844602,10.25179756,105.6357623,12.09019584,27.53361061,23.58416272,12.54816765,42.99722575,29.77964551,45.00715635,97.82008298,55.41718867,44.49171239,85.28381821,79.89435668,56.55644411
